FECHA;INDICATIVO;TEMP_MEDIA_MAX
01-05-2016;9981A;25.0
01-06-2016;9981A;31.3
01-07-2016;9981A;34.2
01-08-2016;9981A;34.2
01-09-2016;9981A;31.2
01-10-2016;9981A;25.6
01-11-2016;9981A;19.2
01-12-2016;9981A;14.4
01-01-2016;9381I;11.9
01-02-2016;9381I;11.7
01-03-2016;9381I;12.4
01-04-2016;9381I;16.7
01-05-2016;9381I;21.6
01-06-2016;9381I;28.5
01-07-2016;9381I;32.4
01-08-2016;9381I;32.6
01-09-2016;9381I;27.7
01-10-2016;9381I;22.4
01-11-2016;9381I;13.7
01-12-2016;9381I;11.5
01-01-2016;8368U;12.8
01-02-2016;8368U;12.4
01-03-2016;8368U;13.4
01-04-2016;8368U;17.1
01-05-2016;8368U;22.0
01-06-2016;8368U;29.6
01-07-2016;8368U;33.7
01-08-2016;8368U;33.0
01-09-2016;8368U;27.8
01-10-2016;8368U;22.1
01-11-2016;8368U;13.8
01-12-2016;8368U;11.3
01-01-2016;3260B;13.6
01-02-2016;3260B;14.2
01-03-2016;3260B;16.8
01-04-2016;3260B;19.2
01-05-2016;3260B;23.2
01-06-2016;3260B;32.2
01-07-2016;3260B;37.0
01-08-2016;3260B;35.9
01-09-2016;3260B;31.5
01-10-2016;3260B;24.3
01-11-2016;3260B;15.7
01-12-2016;3260B;0
01-01-2016;8416;18.5
01-02-2016;8416;19.0
01-03-2016;8416;19.7
01-04-2016;8416;21.5
01-05-2016;8416;23.2
01-06-2016;8416;26.7
01-07-2016;8416;29.5
01-08-2016;8416;29.3
01-09-2016;8416;28.3
01-10-2016;8416;24.6
01-11-2016;8416;19.7
01-12-2016;8416;17.2
01-01-2016;8414A;17.8
01-02-2016;8414A;18.4
01-03-2016;8414A;19.6
01-04-2016;8414A;21.4
01-05-2016;8414A;23.7
01-06-2016;8414A;28.0
01-07-2016;8414A;30.7
01-08-2016;8414A;30.3
01-09-2016;8414A;29.0
01-10-2016;8414A;24.5
01-11-2016;8414A;19.0
01-12-2016;8414A;16.4
01-01-2016;2422;9.6
01-02-2016;2422;10.2
01-03-2016;2422;12.1
01-04-2016;2422;14.9
01-05-2016;2422;20.0
01-06-2016;2422;27.6
01-07-2016;2422;32.3
01-08-2016;2422;31.5
01-09-2016;2422;27.3
01-10-2016;2422;21.1
01-11-2016;2422;11.6
01-12-2016;2422;8.7
01-01-2016;2539;9.3
01-02-2016;2539;9.7
01-03-2016;2539;11.6
01-04-2016;2539;13.8
01-05-2016;2539;18.3
01-06-2016;2539;25.7
01-07-2016;2539;30.7
01-08-2016;2539;30.0
01-09-2016;2539;25.9
01-10-2016;2539;20.1
01-11-2016;2539;11.3
01-12-2016;2539;8.7
01-01-2016;2614;10.5
01-02-2016;2614;11.3
01-03-2016;2614;13.7
01-04-2016;2614;15.9
01-05-2016;2614;20.9
01-06-2016;2614;28.7
01-07-2016;2614;33.5
01-08-2016;2614;32.8
01-09-2016;2614;28.2
01-10-2016;2614;21.3
01-11-2016;2614;12.8
01-12-2016;2614;7.8
01-01-2016;9390;11.7
01-02-2016;9390;12.0
01-03-2016;9390;12.7
01-04-2016;9390;16.4
01-05-2016;9390;21.6
01-06-2016;9390;28.2
01-07-2016;9390;31.9
01-08-2016;9390;32.6
01-09-2016;9390;27.9
01-10-2016;9390;22.0
01-11-2016;9390;13.3
01-12-2016;9390;10.3
01-01-2016;9434;13.5
01-02-2016;9434;14.6
01-03-2016;9434;15.6
01-04-2016;9434;19.9
01-05-2016;9434;24.3
01-06-2016;9434;31.1
01-07-2016;9434;34.1
01-08-2016;9434;33.8
01-09-2016;9434;29.9
01-10-2016;9434;21.5
01-11-2016;9434;14.4
01-12-2016;9434;8.9
01-01-2017;1387;13.3
01-02-2017;1387;14.6
01-03-2017;1387;16.3
01-04-2017;1387;18.5
01-05-2017;1387;21.2
01-06-2017;1387;21.9
01-07-2017;1387;23.1
01-08-2017;1387;23.0
01-09-2017;1387;21.4
01-10-2017;1387;21.8
01-11-2017;1387;16.1
01-12-2017;1387;14.0
01-01-2017;1387E;13.0
01-02-2017;1387E;14.6
01-03-2017;1387E;16.2
01-04-2017;1387E;19.2
01-05-2017;1387E;21.7
01-06-2017;1387E;22.2
01-07-2017;1387E;23.6
01-08-2017;1387E;23.9
01-09-2017;1387E;21.1
01-10-2017;1387E;22.5
01-11-2017;1387E;15.8
01-12-2017;1387E;13.9
01-01-2017;1428;11.5
01-02-2017;1428;13.3
01-03-2017;1428;15.3
01-04-2017;1428;21.1
01-05-2017;1428;21.6
01-06-2017;1428;24.3
01-07-2017;1428;24.5
01-08-2017;1428;25.5
01-09-2017;1428;21.0
01-10-2017;1428;23.1
01-11-2017;1428;14.5
01-12-2017;1428;11.9
01-01-2017;8175;10.0
01-02-2017;8175;14.2
01-03-2017;8175;17.6
01-04-2017;8175;20.5
01-05-2017;8175;25.9
01-06-2017;8175;32.9
01-07-2017;8175;34.3
01-08-2017;8175;33.1
01-09-2017;8175;28.6
01-10-2017;8175;25.1
01-11-2017;8175;17.0
01-12-2017;8175;11.1
01-01-2017;8178D;10.6
01-02-2017;8178D;14.7
01-03-2017;8178D;18.2
01-04-2017;8178D;21.4
01-05-2017;8178D;26.7
01-06-2017;8178D;33.3
01-07-2017;8178D;34.7
01-08-2017;8178D;33.8
01-09-2017;8178D;29.3
01-10-2017;8178D;26.3
01-11-2017;8178D;18.2
01-12-2017;8178D;11.9
01-01-2017;8025;16.4
01-02-2017;8025;18.5
01-03-2017;8025;20.5
01-04-2017;8025;21.2
01-05-2017;8025;25.7
01-06-2017;8025;30.0
01-07-2017;8025;0
01-08-2017;8025;30.6
01-09-2017;8025;28.4
01-10-2017;8025;25.6
01-11-2017;8025;20.5
01-12-2017;8025;18.0
01-01-2017;8019;17.0
01-02-2017;8019;0
01-03-2017;8019;22.3
01-04-2017;8019;22.7
01-05-2017;8019;0
01-06-2017;8019;29.9
01-07-2017;8019;31.1
01-08-2017;8019;0
01-09-2017;8019;28.6
01-10-2017;8019;25.9
01-11-2017;8019;20.7
01-12-2017;8019;17.8
01-01-2017;6325O;16.7
01-02-2017;6325O;19.1
01-03-2017;6325O;19.8
01-04-2017;6325O;22.1
01-05-2017;6325O;26.7
01-06-2017;6325O;30.5
01-07-2017;6325O;31.0
01-08-2017;6325O;31.9
01-09-2017;6325O;28.8
01-10-2017;6325O;26.9
01-11-2017;6325O;20.8
01-12-2017;6325O;17.7
01-01-2017;9091O;8.3
01-02-2017;9091O;13.4
01-03-2017;9091O;16.5
01-04-2017;9091O;18.4
01-05-2017;9091O;23.6
01-06-2017;9091O;26.1
01-07-2017;9091O;26.6
01-08-2017;9091O;27.3
01-09-2017;9091O;22.4
01-10-2017;9091O;21.8
01-11-2017;9091O;13.1
01-12-2017;9091O;9.4
01-01-2017;1212E;12.4
01-02-2017;1212E;0
01-03-2017;1212E;15.7
01-04-2017;1212E;16.2
01-05-2017;1212E;19.9
01-06-2017;1212E;21.4
01-07-2017;1212E;0
01-08-2017;1212E;22.5
01-09-2017;1212E;21.3
01-10-2017;1212E;20.8
01-11-2017;1212E;15.7
01-12-2017;1212E;14.0
01-01-2017;1208H;12.8
01-02-2017;1208H;15.3
01-03-2017;1208H;15.6
01-04-2017;1208H;15.9
01-05-2017;1208H;19.0
01-06-2017;1208H;21.2
01-07-2017;1208H;22.0
01-08-2017;1208H;22.9
01-09-2017;1208H;21.6
01-10-2017;1208H;20.7
01-11-2017;1208H;16.3
01-12-2017;1208H;14.9
01-01-2017;1249I;10.8
01-02-2017;1249I;14.2
01-03-2017;1249I;15.8
01-04-2017;1249I;17.4
01-05-2017;1249I;20.8
01-06-2017;1249I;21.8
01-07-2017;1249I;23.2
01-08-2017;1249I;23.1
01-09-2017;1249I;21.2
01-10-2017;1249I;20.8
01-11-2017;1249I;13.8
01-12-2017;1249I;12.0
01-01-2017;2444;7.7
01-02-2017;2444;11.0
01-03-2017;2444;14.5
01-04-2017;2444;18.5
01-05-2017;2444;22.1
01-06-2017;2444;28.7
01-07-2017;2444;29.3
01-08-2017;2444;28.9
01-09-2017;2444;24.0
01-10-2017;2444;22.0
01-11-2017;2444;12.7
01-12-2017;2444;8.6
01-01-2017;4452;14.4
01-02-2017;4452;17.1
01-03-2017;4452;20.1
01-04-2017;4452;26.2
01-05-2017;4452;29.1
01-06-2017;4452;35.2
01-07-2017;4452;36.2
01-08-2017;4452;36.0
01-09-2017;4452;32.0
01-10-2017;4452;29.9
01-11-2017;4452;20.3
01-12-2017;4452;15.3
01-01-2017;B954;14.7
01-02-2017;B954;16.5
01-03-2017;B954;18.3
01-04-2017;B954;19.9
01-05-2017;B954;23.8
01-06-2017;B954;28.0
01-07-2017;B954;29.8
01-08-2017;B954;30.3
01-09-2017;B954;26.6
01-10-2017;B954;24.4
01-11-2017;B954;0
01-12-2017;B954;16.3
01-01-2017;B893;13.7
01-02-2017;B893;0
01-03-2017;B893;18.9
01-04-2017;B893;20.1
01-05-2017;B893;24.6
01-06-2017;B893;29.6
01-07-2017;B893;30.5
01-08-2017;B893;31.3
01-09-2017;B893;0
01-10-2017;B893;24.2
01-11-2017;B893;18.3
01-12-2017;B893;15.2
01-01-2017;B228;15.1
01-02-2017;B228;17.7
01-03-2017;B228;19.5
01-04-2017;B228;20.2
01-05-2017;B228;24.4
01-06-2017;B228;29.0
01-07-2017;B228;30.8
01-08-2017;B228;31.9
01-09-2017;B228;27.1
01-10-2017;B228;25.0
01-11-2017;B228;19.7
01-12-2017;B228;16.9
01-01-2017;B278;14.4
01-02-2017;B278;17.4
01-03-2017;B278;19.4
01-04-2017;B278;20.8
01-05-2017;B278;25.9
01-06-2017;B278;30.7
01-07-2017;B278;32.7
01-08-2017;B278;33.3
01-09-2017;B278;27.4
01-10-2017;B278;24.8
01-11-2017;B278;19.2
01-12-2017;B278;16.1
01-01-2017;0200E;11.1
01-02-2017;0200E;14.8
01-03-2017;0200E;17.2
01-04-2017;0200E;18.0
01-05-2017;0200E;22.8
01-06-2017;0200E;27.7
01-07-2017;0200E;28.8
01-08-2017;0200E;28.9
01-09-2017;0200E;23.4
01-10-2017;0200E;22.3
01-11-2017;0200E;16.2
01-12-2017;0200E;12.0
01-01-2017;0076;0
01-02-2017;0076;16.3
01-03-2017;0076;0
01-04-2017;0076;18.9
01-05-2017;0076;0
01-06-2017;0076;28.3
01-07-2017;0076;29.1
01-08-2017;0076;29.6
01-09-2017;0076;25.5
01-10-2017;0076;23.9
01-11-2017;0076;18.4
01-12-2017;0076;0
01-01-2017;1082;11.8
01-02-2017;1082;16.5
01-03-2017;1082;18.1
01-04-2017;1082;18.9
01-05-2017;1082;24.4
01-06-2017;1082;25.3
01-07-2017;1082;25.8
01-08-2017;1082;26.5
01-09-2017;1082;23.1
01-10-2017;1082;23.3
01-11-2017;1082;16.7
01-12-2017;1082;13.4
01-01-2017;2331;7.6
01-02-2017;2331;11.2
01-03-2017;2331;14.2
01-04-2017;2331;18.0
01-05-2017;2331;22.3
01-06-2017;2331;27.5
01-07-2017;2331;29.1
01-08-2017;2331;28.4
01-09-2017;2331;23.3
01-10-2017;2331;22.2
01-11-2017;2331;12.2
01-12-2017;2331;7.6
01-01-2017;3469A;12.4
01-02-2017;3469A;14.7
01-03-2017;3469A;17.9
01-04-2017;3469A;23.8
01-05-2017;3469A;26.8
01-06-2017;3469A;34.0
01-07-2017;3469A;34.8
01-08-2017;3469A;34.6
01-09-2017;3469A;30.1
01-10-2017;3469A;28.1
01-11-2017;3469A;18.4
01-12-2017;3469A;13.5
01-01-2017;5973;15.9
01-02-2017;5973;17.1
01-03-2017;5973;19.1
01-04-2017;5973;21.4
01-05-2017;5973;24.4
01-06-2017;5973;28.3
01-07-2017;5973;27.9
01-08-2017;5973;29.5
01-09-2017;5973;27.5
01-10-2017;5973;0
01-11-2017;5973;20.6
01-12-2017;5973;16.6
01-01-2017;5960;16.5
01-02-2017;5960;18.3
01-03-2017;5960;21.2
01-04-2017;5960;25.4
01-05-2017;5960;28.4
01-06-2017;5960;34.1
01-07-2017;5960;34.9
01-08-2017;5960;36.2
01-09-2017;5960;32.5
01-10-2017;5960;30.5
01-11-2017;5960;22.0
01-12-2017;5960;16.8
01-01-2017;5910;15.8
01-02-2017;5910;17.7
01-03-2017;5910;20.4
01-04-2017;5910;23.4
01-05-2017;5910;26.4
01-06-2017;5910;31.1
01-07-2017;5910;30.8
01-08-2017;5910;32.7
01-09-2017;5910;29.2
01-10-2017;5910;28.5
01-11-2017;5910;21.6
01-12-2017;5910;16.7
01-01-2017;6001;0
01-02-2017;6001;0
01-03-2017;6001;18.9
01-04-2017;6001;20.4
01-05-2017;6001;0
01-06-2017;6001;26.4
01-07-2017;6001;0
01-08-2017;6001;29.0
01-09-2017;6001;0
01-10-2017;6001;25.1
01-11-2017;6001;0
01-12-2017;6001;17.9
01-01-2017;1111;12.0
01-02-2017;1111;14.8
01-03-2017;1111;15.0
01-04-2017;1111;15.3
01-05-2017;1111;19.0
01-06-2017;1111;20.7
01-07-2017;1111;21.5
01-08-2017;1111;22.5
01-09-2017;1111;20.5
01-10-2017;1111;19.9
01-11-2017;1111;15.7
01-12-2017;1111;13.3
01-01-2017;1109;12.8
01-02-2017;1109;15.6
01-03-2017;1109;16.1
01-04-2017;1109;17.1
01-05-2017;1109;21.2
01-06-2017;1109;22.9
01-07-2017;1109;23.5
01-08-2017;1109;24.3
01-09-2017;1109;22.1
01-10-2017;1109;21.3
01-11-2017;1109;16.4
01-12-2017;1109;13.7
01-01-2017;8500A;14.7
01-02-2017;8500A;17.5
01-03-2017;8500A;20.0
01-04-2017;8500A;21.1
01-05-2017;8500A;25.6
01-06-2017;8500A;30.1
01-07-2017;8500A;31.0
01-08-2017;8500A;30.8
01-09-2017;8500A;27.5
01-10-2017;8500A;25.5
01-11-2017;8500A;19.8
01-12-2017;8500A;16.8
01-01-2017;5000C;15.9
01-02-2017;5000C;17.2
01-03-2017;5000C;18.3
01-04-2017;5000C;19.3
01-05-2017;5000C;22.6
01-06-2017;5000C;26.3
01-07-2017;5000C;28.4
01-08-2017;5000C;28.2
01-09-2017;5000C;26.5
01-10-2017;5000C;23.4
01-11-2017;5000C;19.9
01-12-2017;5000C;17.1
01-01-2017;4121;10.6
01-02-2017;4121;14.2
01-03-2017;4121;18.1
01-04-2017;4121;23.4
01-05-2017;4121;27.7
01-06-2017;4121;34.4
01-07-2017;4121;36.0
01-08-2017;4121;35.0
01-09-2017;4121;30.1
01-10-2017;4121;26.2
01-11-2017;4121;16.9
01-12-2017;4121;11.4
01-01-2017;5402;16.0
01-02-2017;5402;17.9
01-03-2017;5402;0
01-04-2017;5402;26.9
01-05-2017;5402;29.7
01-06-2017;5402;37.7
01-07-2017;5402;38.6
01-08-2017;5402;0
01-09-2017;5402;34.5
01-10-2017;5402;31.4
01-11-2017;5402;21.3
01-12-2017;5402;15.5
01-01-2017;8096;10.6
01-02-2017;8096;13.2
01-03-2017;8096;17.5
01-04-2017;8096;21.2
01-05-2017;8096;25.2
01-06-2017;8096;31.5
01-07-2017;8096;33.0
01-08-2017;8096;32.6
01-09-2017;8096;27.3
01-10-2017;8096;25.0
01-11-2017;8096;16.6
01-12-2017;8096;10.6
01-01-2017;1014;10.5
01-02-2017;1014;15.7
01-03-2017;1014;17.3
01-04-2017;1014;17.7
01-05-2017;1014;22.5
01-06-2017;1014;24.5
01-07-2017;1014;24.9
01-08-2017;1014;25.4
01-09-2017;1014;22.4
01-10-2017;1014;21.8
01-11-2017;1014;15.7
01-12-2017;1014;13.1
01-01-2017;1024E;8.7
01-02-2017;1024E;13.8
01-03-2017;1024E;15.3
01-04-2017;1024E;15.1
01-05-2017;1024E;20.7
01-06-2017;1024E;22.3
01-07-2017;1024E;22.3
01-08-2017;1024E;23.0
01-09-2017;1024E;20.1
01-10-2017;1024E;19.5
01-11-2017;1024E;13.8
01-12-2017;1024E;11.5
01-01-2017;0367;11.9
01-02-2017;0367;16.8
01-03-2017;0367;0
01-04-2017;0367;0
01-05-2017;0367;25.7
01-06-2017;0367;31.6
01-07-2017;0367;31.2
01-08-2017;0367;32.4
01-09-2017;0367;25.5
01-10-2017;0367;24.9
01-11-2017;0367;17.7
01-12-2017;0367;13.2
01-01-2017;5530E;14.6
01-02-2017;5530E;16.9
01-03-2017;5530E;20.9
01-04-2017;5530E;25.9
01-05-2017;5530E;30.6
01-06-2017;5530E;36.5
01-07-2017;5530E;38.2
01-08-2017;5530E;37.6
01-09-2017;5530E;32.5
01-10-2017;5530E;29.3
01-11-2017;5530E;20.9
01-12-2017;5530E;14.1
01-01-2017;5514;13.2
01-02-2017;5514;15.6
01-03-2017;5514;19.3
01-04-2017;5514;23.5
01-05-2017;5514;28.0
01-06-2017;5514;34.1
01-07-2017;5514;36.1
01-08-2017;5514;35.0
01-09-2017;5514;30.1
01-10-2017;5514;27.0
01-11-2017;5514;18.9
01-12-2017;5514;13.0
01-01-2017;3013;8.7
01-02-2017;3013;12.4
01-03-2017;3013;16.4
01-04-2017;3013;0
01-05-2017;3013;23.5
01-06-2017;3013;28.8
01-07-2017;3013;30.6
01-08-2017;3013;30.6
01-09-2017;3013;24.6
01-10-2017;3013;23.3
01-11-2017;3013;13.7
01-12-2017;3013;8.8
01-01-2017;4642E;16.8
01-02-2017;4642E;17.5
01-03-2017;4642E;20.5
01-04-2017;4642E;24.5
01-05-2017;4642E;26.5
01-06-2017;4642E;32.3
01-07-2017;4642E;33.0
01-08-2017;4642E;34.6
01-09-2017;4642E;31.2
01-10-2017;4642E;29.3
01-11-2017;4642E;22.2
01-12-2017;4642E;17.3
01-01-2017;9898;8.4
01-02-2017;9898;12.8
01-03-2017;9898;17.1
01-04-2017;9898;19.9
01-05-2017;9898;24.5
01-06-2017;9898;30.2
01-07-2017;9898;31.7
01-08-2017;9898;31.2
01-09-2017;9898;24.7
01-10-2017;9898;22.9
01-11-2017;9898;14.3
01-12-2017;9898;8.7
01-01-2017;5270B;11.8
01-02-2017;5270B;15.0
01-03-2017;5270B;18.2
01-04-2017;5270B;23.3
01-05-2017;5270B;27.7
01-06-2017;5270B;34.4
01-07-2017;5270B;35.8
01-08-2017;5270B;35.0
01-09-2017;5270B;29.9
01-10-2017;5270B;26.9
01-11-2017;5270B;17.5
01-12-2017;5270B;12.3
01-01-2017;9170;10.2
01-02-2017;9170;14.4
01-03-2017;9170;18.7
01-04-2017;9170;21.1
01-05-2017;9170;25.9
01-06-2017;9170;30.1
01-07-2017;9170;30.4
01-08-2017;9170;30.1
01-09-2017;9170;24.8
01-10-2017;9170;23.2
01-11-2017;9170;14.8
01-12-2017;9170;10.5
01-01-2017;C249I;0
01-02-2017;C249I;21.6
01-03-2017;C249I;22.4
01-04-2017;C249I;24.6
01-05-2017;C249I;0
01-06-2017;C249I;27.7
01-07-2017;C249I;0
01-08-2017;C249I;29.2
01-09-2017;C249I;27.2
01-10-2017;C249I;27.6
01-11-2017;C249I;25.0
01-12-2017;C249I;21.1
01-01-2017;C649I;21.3
01-02-2017;C649I;0
01-03-2017;C649I;0
01-04-2017;C649I;24.5
01-05-2017;C649I;0
01-06-2017;C649I;0
01-07-2017;C649I;27.3
01-08-2017;C649I;0
01-09-2017;C649I;0
01-10-2017;C649I;27.6
01-11-2017;C649I;24.9
01-12-2017;C649I;21.2
01-01-2017;C029O;21.2
01-02-2017;C029O;22.2
01-03-2017;C029O;24.4
01-04-2017;C029O;25.7
01-05-2017;C029O;26.7
01-06-2017;C029O;28.5
01-07-2017;C029O;29.3
01-08-2017;C029O;31.7
01-09-2017;C029O;29.2
01-10-2017;C029O;28.8
01-11-2017;C029O;25.1
01-12-2017;C029O;21.7
01-01-2017;2661;9.1
01-02-2017;2661;10.8
01-03-2017;2661;14.1
01-04-2017;2661;19.4
01-05-2017;2661;21.1
01-06-2017;2661;27.0
01-07-2017;2661;28.4
01-08-2017;2661;27.9
01-09-2017;2661;23.6
01-10-2017;2661;22.7
01-11-2017;2661;13.2
01-12-2017;2661;8.9
01-01-2017;1549;10.5
01-02-2017;1549;14.5
01-03-2017;1549;17.5
01-04-2017;1549;23.4
01-05-2017;1549;24.4
01-06-2017;1549;29.3
01-07-2017;1549;31.2
01-08-2017;1549;30.8
01-09-2017;1549;25.9
01-10-2017;1549;25.8
01-11-2017;1549;15.0
01-12-2017;1549;9.1
01-01-2017;9771C;8.9
01-02-2017;9771C;14.3
01-03-2017;9771C;19.6
01-04-2017;9771C;23.2
01-05-2017;9771C;28.2
01-06-2017;9771C;33.3
01-07-2017;9771C;34.6
01-08-2017;9771C;33.5
01-09-2017;9771C;26.7
01-10-2017;9771C;24.8
01-11-2017;9771C;15.7
01-12-2017;9771C;8.8
01-01-2017;1505;9.8
01-02-2017;1505;13.2
01-03-2017;1505;15.0
01-04-2017;1505;19.4
01-05-2017;1505;22.1
01-06-2017;1505;24.4
01-07-2017;1505;25.2
01-08-2017;1505;26.1
01-09-2017;1505;22.2
01-10-2017;1505;23.1
01-11-2017;1505;13.8
01-12-2017;1505;10.3
01-01-2017;3191E;8.1
01-02-2017;3191E;10.7
01-03-2017;3191E;15.0
01-04-2017;3191E;19.4
01-05-2017;3191E;22.7
01-06-2017;3191E;29.8
01-07-2017;3191E;30.5
01-08-2017;3191E;30.3
01-09-2017;3191E;25.5
01-10-2017;3191E;23.0
01-11-2017;3191E;13.6
01-12-2017;3191E;9.7
01-01-2017;3129;10.9
01-02-2017;3129;13.4
01-03-2017;3129;17.8
01-04-2017;3129;22.6
01-05-2017;3129;26.9
01-06-2017;3129;33.6
01-07-2017;3129;33.8
01-08-2017;3129;33.4
01-09-2017;3129;28.3
01-10-2017;3129;25.9
01-11-2017;3129;16.5
01-12-2017;3129;12.0
01-01-2017;3196;11.1
01-02-2017;3196;13.4
01-03-2017;3196;17.7
01-04-2017;3196;22.5
01-05-2017;3196;26.2
01-06-2017;3196;33.2
01-07-2017;3196;33.6
01-08-2017;3196;33.3
01-09-2017;3196;28.1
01-10-2017;3196;25.6
01-11-2017;3196;16.5
01-12-2017;3196;11.3
01-01-2017;3200;11.2
01-02-2017;3200;13.4
01-03-2017;3200;17.6
01-04-2017;3200;22.5
01-05-2017;3200;26.6
01-06-2017;3200;33.3
01-07-2017;3200;33.8
01-08-2017;3200;33.4
01-09-2017;3200;28.3
01-10-2017;3200;25.6
01-11-2017;3200;16.4
01-12-2017;3200;11.4
01-01-2017;3195;10.1
01-02-2017;3195;12.8
01-03-2017;3195;17.6
01-04-2017;3195;22.5
01-05-2017;3195;26.1
01-06-2017;3195;33.0
01-07-2017;3195;0
01-08-2017;3195;0
01-09-2017;3195;27.3
01-10-2017;3195;24.0
01-11-2017;3195;14.6
01-12-2017;3195;10.7
01-01-2017;3175;10.8
01-02-2017;3175;13.8
01-03-2017;3175;18.3
01-04-2017;3175;22.8
01-05-2017;3175;26.9
01-06-2017;3175;34.1
01-07-2017;3175;34.1
01-08-2017;3175;34.0
01-09-2017;3175;28.8
01-10-2017;3175;26.1
01-11-2017;3175;16.3
01-12-2017;3175;11.7
01-01-2017;2462;2.3
01-02-2017;2462;4.4
01-03-2017;2462;8.0
01-04-2017;2462;13.2
01-05-2017;2462;15.6
01-06-2017;2462;22.5
01-07-2017;2462;23.3
01-08-2017;2462;23.2
01-09-2017;2462;17.6
01-10-2017;2462;16.4
01-11-2017;2462;7.0
01-12-2017;2462;3.0
01-01-2017;6155A;17.2
01-02-2017;6155A;18.5
01-03-2017;6155A;20.5
01-04-2017;6155A;22.3
01-05-2017;6155A;25.4
01-06-2017;6155A;30.0
01-07-2017;6155A;30.0
01-08-2017;6155A;30.7
01-09-2017;6155A;29.6
01-10-2017;6155A;25.5
01-11-2017;6155A;21.1
01-12-2017;6155A;17.9
01-01-2017;6000A;16.1
01-02-2017;6000A;17.9
01-03-2017;6000A;19.2
01-04-2017;6000A;20.0
01-05-2017;6000A;23.3
01-06-2017;6000A;27.0
01-07-2017;6000A;29.7
01-08-2017;6000A;29.4
01-09-2017;6000A;27.6
01-10-2017;6000A;24.6
01-11-2017;6000A;21.2
01-12-2017;6000A;17.3
01-01-2017;7178I;16.2
01-02-2017;7178I;19.4
01-03-2017;7178I;22.8
01-04-2017;7178I;24.2
01-05-2017;7178I;28.9
01-06-2017;7178I;34.3
01-07-2017;7178I;35.1
01-08-2017;7178I;34.3
01-09-2017;7178I;31.5
01-10-2017;7178I;28.5
01-11-2017;7178I;21.7
01-12-2017;7178I;18.5
01-01-2017;7228;15.6
01-02-2017;7228;19.2
01-03-2017;7228;22.8
01-04-2017;7228;24.1
01-05-2017;7228;28.6
01-06-2017;7228;33.9
01-07-2017;7228;35.0
01-08-2017;7228;33.8
01-09-2017;7228;31.2
01-10-2017;7228;27.9
01-11-2017;7228;20.8
01-12-2017;7228;17.5
01-01-2017;7031;15.7
01-02-2017;7031;17.6
01-03-2017;7031;19.5
01-04-2017;7031;20.6
01-05-2017;7031;23.4
01-06-2017;7031;28.0
01-07-2017;7031;29.1
01-08-2017;7031;29.3
01-09-2017;7031;27.7
01-10-2017;7031;24.8
01-11-2017;7031;20.2
01-12-2017;7031;17.7
01-01-2017;9262;8.6
01-02-2017;9262;13.8
01-03-2017;9262;16.7
01-04-2017;9262;18.7
01-05-2017;9262;23.5
01-06-2017;9262;27.9
01-07-2017;9262;28.2
01-08-2017;9262;28.3
01-09-2017;9262;22.1
01-10-2017;9262;22.0
01-11-2017;9262;12.9
01-12-2017;9262;9.1
01-01-2017;9263D;8.3
01-02-2017;9263D;14.1
01-03-2017;9263D;17.2
01-04-2017;9263D;19.2
01-05-2017;9263D;24.5
01-06-2017;9263D;29.0
01-07-2017;9263D;29.4
01-08-2017;9263D;29.9
01-09-2017;9263D;23.4
01-10-2017;9263D;22.5
01-11-2017;9263D;13.2
01-12-2017;9263D;8.8
01-01-2017;1690A;12.3
01-02-2017;1690A;16.9
01-03-2017;1690A;19.3
01-04-2017;1690A;25.6
01-05-2017;1690A;26.3
01-06-2017;1690A;29.9
01-07-2017;1690A;31.6
01-08-2017;1690A;32.2
01-09-2017;1690A;26.9
01-10-2017;1690A;27.9
01-11-2017;1690A;16.7
01-12-2017;1690A;12.5
01-01-2017;1484C;12.3
01-02-2017;1484C;14.9
01-03-2017;1484C;16.4
01-04-2017;1484C;21.0
01-05-2017;1484C;21.9
01-06-2017;1484C;24.6
01-07-2017;1484C;25.3
01-08-2017;1484C;25.7
01-09-2017;1484C;21.6
01-10-2017;1484C;22.8
01-11-2017;1484C;15.4
01-12-2017;1484C;12.8
01-01-2017;1495;12.4
01-02-2017;1495;14.8
01-03-2017;1495;16.4
01-04-2017;1495;21.6
01-05-2017;1495;0
01-06-2017;1495;25.4
01-07-2017;1495;0
01-08-2017;1495;27.2
01-09-2017;1495;22.6
01-10-2017;1495;24.7
01-11-2017;1495;16.2
01-12-2017;1495;12.7
01-01-2017;2867;9.9
01-02-2017;2867;13.1
01-03-2017;2867;16.6
01-04-2017;2867;21.8
01-05-2017;2867;24.7
01-06-2017;2867;30.9
01-07-2017;2867;30.9
01-08-2017;2867;30.9
01-09-2017;2867;26.6
01-10-2017;2867;24.7
01-11-2017;2867;14.4
01-12-2017;2867;9.3
01-01-2017;2870;11.1
01-02-2017;2870;14.1
01-03-2017;2870;17.3
01-04-2017;2870;22.4
01-05-2017;2870;24.8
01-06-2017;2870;31.1
01-07-2017;2870;31.4
01-08-2017;2870;31.5
01-09-2017;2870;27.1
01-10-2017;2870;25.4
01-11-2017;2870;15.4
01-12-2017;2870;10.2
01-01-2017;C929I;21.5
01-02-2017;C929I;20.9
01-03-2017;C929I;21.5
01-04-2017;C929I;23.6
01-05-2017;C929I;24.2
01-06-2017;C929I;24.8
01-07-2017;C929I;25.1
01-08-2017;C929I;26.3
