Fecha;INDICATIVO;DIAS_SOL
01-11-2021;2870;8
01-12-2021;2870;0
01-01-2021;C929I;5
01-02-2021;C929I;8
01-03-2021;C929I;5
01-04-2021;C929I;5
01-05-2021;C929I;4
01-06-2021;C929I;5
01-07-2021;C929I;0
01-08-2021;C929I;14
01-09-2021;C929I;11
01-10-2021;C929I;6
01-11-2021;C929I;2
01-12-2021;C929I;5
01-01-2021;C139E;2
01-02-2021;C139E;5
01-03-2021;C139E;7
01-04-2021;C139E;1
01-05-2021;C139E;4
01-06-2021;C139E;2
01-07-2021;C139E;7
01-08-2021;C139E;8
01-09-2021;C139E;1
01-10-2021;C139E;1
01-11-2021;C139E;0
01-12-2021;C139E;3
01-01-2021;C447A;5
01-02-2021;C447A;0
01-03-2021;C447A;0
01-04-2021;C447A;1
01-05-2021;C447A;0
01-06-2021;C447A;1
01-07-2021;C447A;6
01-08-2021;C447A;12
01-09-2021;C447A;0
01-10-2021;C447A;6
01-11-2021;C447A;0
01-12-2021;C447A;0
01-01-2021;C429I;9
01-02-2021;C429I;7
01-03-2021;C429I;11
01-04-2021;C429I;1
01-05-2021;C429I;14
01-06-2021;C429I;12
01-07-2021;C429I;22
01-08-2021;C429I;17
01-09-2021;C429I;11
01-10-2021;C429I;12
01-11-2021;C429I;3
01-12-2021;C429I;11
01-01-2021;5796;9
01-02-2021;5796;5
01-03-2021;5796;9
01-04-2021;5796;0
01-05-2021;5796;13
01-06-2021;5796;15
01-07-2021;5796;26
01-08-2021;5796;20
01-09-2021;5796;10
01-10-2021;5796;8
01-11-2021;5796;13
01-12-2021;5796;10
01-01-2021;5783;10
01-02-2021;5783;5
01-03-2021;5783;12
01-04-2021;5783;1
01-05-2021;5783;10
01-06-2021;5783;14
01-07-2021;5783;26
01-08-2021;5783;20
01-09-2021;5783;13
01-10-2021;5783;8
01-11-2021;5783;14
01-12-2021;5783;14
01-01-2021;2030;0
01-02-2021;2030;0
01-03-2021;2030;0
01-04-2021;2030;0
01-05-2021;2030;0
01-06-2021;2030;0
01-07-2021;2030;0
01-08-2021;2030;0
01-09-2021;2030;0
01-10-2021;2030;10
01-11-2021;2030;9
01-12-2021;2030;0
01-01-2021;0016A;7
01-02-2021;0016A;1
01-03-2021;0016A;8
01-04-2021;0016A;4
01-05-2021;0016A;2
01-06-2021;0016A;4
01-07-2021;0016A;9
01-08-2021;0016A;4
01-09-2021;0016A;1
01-10-2021;0016A;6
01-11-2021;0016A;8
01-12-2021;0016A;5
01-01-2021;9981A;6
01-02-2021;9981A;0
01-03-2021;9981A;8
01-04-2021;9981A;3
01-05-2021;9981A;2
01-06-2021;9981A;5
01-07-2021;9981A;11
01-08-2021;9981A;5
01-09-2021;9981A;2
01-10-2021;9981A;6
01-11-2021;9981A;8
01-12-2021;9981A;6
01-01-2021;9381I;7
01-02-2021;9381I;3
01-03-2021;9381I;6
01-04-2021;9381I;6
01-05-2021;9381I;0
01-06-2021;9381I;6
01-07-2021;9381I;17
01-08-2021;9381I;8
01-09-2021;9381I;1
01-10-2021;9381I;8
01-11-2021;9381I;4
01-12-2021;9381I;7
01-01-2021;8368U;0
01-02-2021;8368U;0
01-03-2021;8368U;0
01-04-2021;8368U;0
01-05-2021;8368U;0
01-06-2021;8368U;0
01-07-2021;8368U;0
01-08-2021;8368U;0
01-09-2021;8368U;0
01-10-2021;8368U;7
01-11-2021;8368U;2
01-12-2021;8368U;0
01-01-2021;3260B;0
01-02-2021;3260B;0
01-03-2021;3260B;0
01-04-2021;3260B;0
01-05-2021;3260B;0
01-06-2021;3260B;0
01-07-2021;3260B;0
01-08-2021;3260B;0
01-09-2021;3260B;0
01-10-2021;3260B;11
01-11-2021;3260B;14
01-12-2021;3260B;0
01-01-2021;8414A;9
01-02-2021;8414A;4
01-03-2021;8414A;12
01-04-2021;8414A;3
01-05-2021;8414A;5
01-06-2021;8414A;10
01-07-2021;8414A;17
01-08-2021;8414A;6
01-09-2021;8414A;6
01-10-2021;8414A;5
01-11-2021;8414A;5
01-12-2021;8414A;7
01-01-2021;2422;3
01-02-2021;2422;2
01-03-2021;2422;6
01-04-2021;2422;7
01-05-2021;2422;3
01-06-2021;2422;6
01-07-2021;2422;15
01-08-2021;2422;20
01-09-2021;2422;1
01-10-2021;2422;10
01-11-2021;2422;6
01-12-2021;2422;1
01-01-2021;2539;4
01-02-2021;2539;0
01-03-2021;2539;7
01-04-2021;2539;6
01-05-2021;2539;4
01-06-2021;2539;7
01-07-2021;2539;18
01-08-2021;2539;20
01-09-2021;2539;1
01-10-2021;2539;8
01-11-2021;2539;6
01-12-2021;2539;4
01-01-2021;2614;0
01-02-2021;2614;0
01-03-2021;2614;0
01-04-2021;2614;0
01-05-2021;2614;0
01-06-2021;2614;0
01-07-2021;2614;0
01-08-2021;2614;0
01-09-2021;2614;0
01-10-2021;2614;0
01-11-2021;2614;10
01-12-2021;2614;0
01-01-2021;9390;5
01-02-2021;9390;3
01-03-2021;9390;9
01-04-2021;9390;6
01-05-2021;9390;4
01-06-2021;9390;7
01-07-2021;9390;14
01-08-2021;9390;9
01-09-2021;9390;1
01-10-2021;9390;10
01-11-2021;9390;6
01-12-2021;9390;8
01-01-2021;9434;6
01-02-2021;9434;2
01-03-2021;9434;8
01-04-2021;9434;9
01-05-2021;9434;3
01-06-2021;9434;10
01-07-2021;9434;13
01-08-2021;9434;11
01-09-2021;9434;2
01-10-2021;9434;10
01-11-2021;9434;6
01-12-2021;9434;0
01-01-2022;1387;0
01-02-2022;1387;0
01-03-2022;1387;0
01-04-2022;1387;0
01-05-2022;1387;0
01-06-2022;1387;0
01-07-2022;1387;0
01-08-2022;1387;0
01-09-2022;1387;3
01-10-2022;1387;0
01-11-2022;1387;1
01-12-2022;1387;3
01-01-2022;1387E;11
01-02-2022;1387E;5
01-03-2022;1387E;3
01-04-2022;1387E;4
01-05-2022;1387E;5
01-06-2022;1387E;1
01-07-2022;1387E;9
01-08-2022;1387E;6
01-09-2022;1387E;5
01-10-2022;1387E;0
01-11-2022;1387E;2
01-12-2022;1387E;3
01-01-2022;1428;17
01-02-2022;1428;5
01-03-2022;1428;2
01-04-2022;1428;4
01-05-2022;1428;5
01-06-2022;1428;1
01-07-2022;1428;11
01-08-2022;1428;7
01-09-2022;1428;3
01-10-2022;1428;0
01-11-2022;1428;2
01-12-2022;1428;2
01-01-2022;8175;17
01-02-2022;8175;9
01-03-2022;8175;2
01-04-2022;8175;4
01-05-2022;8175;8
01-06-2022;8175;12
01-07-2022;8175;24
01-08-2022;8175;16
01-09-2022;8175;5
01-10-2022;8175;1
01-11-2022;8175;5
01-12-2022;8175;2
01-01-2022;8025;0
01-02-2022;8025;0
01-03-2022;8025;0
01-04-2022;8025;0
01-05-2022;8025;15
01-06-2022;8025;18
01-07-2022;8025;22
01-08-2022;8025;21
01-09-2022;8025;6
01-10-2022;8025;6
01-11-2022;8025;9
01-12-2022;8025;7
01-01-2022;8019;12
01-02-2022;8019;8
01-03-2022;8019;2
01-04-2022;8019;4
01-05-2022;8019;12
01-06-2022;8019;14
01-07-2022;8019;18
01-08-2022;8019;18
01-09-2022;8019;5
01-10-2022;8019;6
01-11-2022;8019;6
01-12-2022;8019;6
01-01-2022;6325O;7
01-02-2022;6325O;11
01-03-2022;6325O;2
01-04-2022;6325O;3
01-05-2022;6325O;15
01-06-2022;6325O;17
01-07-2022;6325O;23
01-08-2022;6325O;19
01-09-2022;6325O;8
01-10-2022;6325O;6
01-11-2022;6325O;11
01-12-2022;6325O;5
01-01-2022;9091O;10
01-02-2022;9091O;3
01-03-2022;9091O;0
01-04-2022;9091O;0
01-05-2022;9091O;2
01-06-2022;9091O;1
01-07-2022;9091O;9
01-08-2022;9091O;3
01-09-2022;9091O;5
01-10-2022;9091O;1
01-11-2022;9091O;0
01-12-2022;9091O;0
01-01-2022;1212E;6
01-02-2022;1212E;3
01-03-2022;1212E;1
01-04-2022;1212E;2
01-05-2022;1212E;2
01-06-2022;1212E;0
01-07-2022;1212E;6
01-08-2022;1212E;1
01-09-2022;1212E;3
01-10-2022;1212E;1
01-11-2022;1212E;2
01-12-2022;1212E;1
01-01-2022;1208H;6
01-02-2022;1208H;5
01-03-2022;1208H;0
01-04-2022;1208H;0
01-05-2022;1208H;2
01-06-2022;1208H;1
01-07-2022;1208H;5
01-08-2022;1208H;2
01-09-2022;1208H;5
01-10-2022;1208H;0
01-11-2022;1208H;3
01-12-2022;1208H;2
01-01-2022;4452;14
01-02-2022;4452;12
01-03-2022;4452;2
01-04-2022;4452;5
01-05-2022;4452;6
01-06-2022;4452;13
01-07-2022;4452;25
01-08-2022;4452;25
01-09-2022;4452;9
01-10-2022;4452;9
01-11-2022;4452;5
01-12-2022;4452;3
01-01-2022;B954;8
01-02-2022;B954;4
01-03-2022;B954;0
01-04-2022;B954;6
01-05-2022;B954;10
01-06-2022;B954;9
01-07-2022;B954;19
01-08-2022;B954;16
01-09-2022;B954;4
01-10-2022;B954;3
01-11-2022;B954;1
01-12-2022;B954;2
01-01-2022;B893;11
01-02-2022;B893;7
01-03-2022;B893;0
01-04-2022;B893;0
01-05-2022;B893;7
01-06-2022;B893;11
01-07-2022;B893;26
01-08-2022;B893;18
01-09-2022;B893;2
01-10-2022;B893;2
01-11-2022;B893;2
01-12-2022;B893;3
01-01-2022;B278;10
01-02-2022;B278;4
01-03-2022;B278;0
01-04-2022;B278;6
01-05-2022;B278;8
01-06-2022;B278;11
01-07-2022;B278;20
01-08-2022;B278;14
01-09-2022;B278;1
01-10-2022;B278;3
01-11-2022;B278;1
01-12-2022;B278;0
01-01-2022;B228;0
01-02-2022;B228;4
01-03-2022;B228;0
01-04-2022;B228;7
01-05-2022;B228;6
01-06-2022;B228;14
01-07-2022;B228;20
01-08-2022;B228;17
01-09-2022;B228;3
01-10-2022;B228;2
01-11-2022;B228;2
01-12-2022;B228;1
01-01-2022;0200E;22
01-02-2022;0200E;7
01-03-2022;0200E;0
01-04-2022;0200E;2
01-05-2022;0200E;5
01-06-2022;0200E;7
01-07-2022;0200E;16
01-08-2022;0200E;7
01-09-2022;0200E;2
01-10-2022;0200E;2
01-11-2022;0200E;2
01-12-2022;0200E;2
01-01-2022;0076;18
01-02-2022;0076;8
01-03-2022;0076;0
01-04-2022;0076;4
01-05-2022;0076;7
01-06-2022;0076;11
01-07-2022;0076;17
01-08-2022;0076;9
01-09-2022;0076;1
01-10-2022;0076;5
01-11-2022;0076;3
01-12-2022;0076;3
01-01-2022;1082;7
01-02-2022;1082;3
01-03-2022;1082;0
01-04-2022;1082;0
01-05-2022;1082;2
01-06-2022;1082;1
01-07-2022;1082;7
01-08-2022;1082;4
01-09-2022;1082;6
01-10-2022;1082;0
01-11-2022;1082;2
01-12-2022;1082;1
01-01-2022;2331;15
01-02-2022;2331;5
01-03-2022;2331;0
01-04-2022;2331;3
01-05-2022;2331;7
01-06-2022;2331;2
01-07-2022;2331;21
01-08-2022;2331;8
01-09-2022;2331;6
01-10-2022;2331;4
01-11-2022;2331;1
01-12-2022;2331;0
01-01-2022;5973;0
01-02-2022;5973;0
01-03-2022;5973;0
01-04-2022;5973;0
01-05-2022;5973;0
01-06-2022;5973;0
01-07-2022;5973;0
01-08-2022;5973;18
01-09-2022;5973;16
01-10-2022;5973;9
01-11-2022;5973;0
01-12-2022;5973;0
01-01-2022;5960;16
01-02-2022;5960;10
01-03-2022;5960;3
01-04-2022;5960;11
01-05-2022;5960;13
01-06-2022;5960;15
01-07-2022;5960;22
01-08-2022;5960;18
01-09-2022;5960;13
01-10-2022;5960;0
01-11-2022;5960;5
01-12-2022;5960;6
01-01-2022;5910;11
01-02-2022;5910;8
01-03-2022;5910;0
01-04-2022;5910;5
01-05-2022;5910;10
01-06-2022;5910;11
01-07-2022;5910;20
01-08-2022;5910;17
01-09-2022;5910;12
01-10-2022;5910;5
01-11-2022;5910;4
01-12-2022;5910;4
01-01-2022;6001;12
01-02-2022;6001;10
01-03-2022;6001;3
01-04-2022;6001;0
01-05-2022;6001;15
01-06-2022;6001;19
01-07-2022;6001;24
01-08-2022;6001;13
01-09-2022;6001;12
01-10-2022;6001;10
01-11-2022;6001;13
01-12-2022;6001;7
01-01-2022;1111;8
01-02-2022;1111;4
01-03-2022;1111;0
01-04-2022;1111;1
01-05-2022;1111;4
01-06-2022;1111;1
01-07-2022;1111;8
01-08-2022;1111;3
01-09-2022;1111;4
01-10-2022;1111;0
01-11-2022;1111;2
01-12-2022;1111;1
01-01-2022;1109;8
01-02-2022;1109;4
01-03-2022;1109;1
01-04-2022;1109;1
01-05-2022;1109;4
01-06-2022;1109;1
01-07-2022;1109;9
01-08-2022;1109;3
01-09-2022;1109;4
01-10-2022;1109;0
01-11-2022;1109;4
01-12-2022;1109;1
01-01-2022;8500A;15
01-02-2022;8500A;10
01-03-2022;8500A;3
01-04-2022;8500A;0
01-05-2022;8500A;11
01-06-2022;8500A;12
01-07-2022;8500A;18
01-08-2022;8500A;0
01-09-2022;8500A;3
01-10-2022;8500A;3
01-11-2022;8500A;6
01-12-2022;8500A;3
01-01-2022;4121;20
01-02-2022;4121;10
01-03-2022;4121;1
01-04-2022;4121;0
01-05-2022;4121;14
01-06-2022;4121;14
01-07-2022;4121;21
01-08-2022;4121;19
01-09-2022;4121;9
01-10-2022;4121;5
01-11-2022;4121;4
01-12-2022;4121;4
01-01-2022;5402;0
01-02-2022;5402;0
01-03-2022;5402;0
01-04-2022;5402;0
01-05-2022;5402;8
01-06-2022;5402;15
01-07-2022;5402;25
01-08-2022;5402;22
01-09-2022;5402;15
01-10-2022;5402;0
01-11-2022;5402;0
01-12-2022;5402;0
01-01-2022;8096;0
01-02-2022;8096;0
01-03-2022;8096;0
01-04-2022;8096;0
01-05-2022;8096;0
01-06-2022;8096;0
01-07-2022;8096;0
01-08-2022;8096;0
01-09-2022;8096;5
01-10-2022;8096;0
01-11-2022;8096;0
01-12-2022;8096;0
01-01-2022;1014;11
01-02-2022;1014;5
01-03-2022;1014;1
01-04-2022;1014;1
01-05-2022;1014;3
01-06-2022;1014;1
01-07-2022;1014;9
01-08-2022;1014;3
01-09-2022;1014;7
01-10-2022;1014;1
01-11-2022;1014;3
01-12-2022;1014;1
01-01-2022;1024E;10
01-02-2022;1024E;5
01-03-2022;1024E;0
01-04-2022;1024E;3
01-05-2022;1024E;2
01-06-2022;1024E;0
01-07-2022;1024E;9
01-08-2022;1024E;2
01-09-2022;1024E;7
01-10-2022;1024E;1
01-11-2022;1024E;2
01-12-2022;1024E;1
01-01-2022;0367;20
01-02-2022;0367;8
01-03-2022;0367;0
01-04-2022;0367;3
01-05-2022;0367;5
01-06-2022;0367;10
01-07-2022;0367;16
01-08-2022;0367;5
01-09-2022;0367;3
01-10-2022;0367;3
01-11-2022;0367;2
01-12-2022;0367;3
01-01-2022;5530E;14
01-02-2022;5530E;10
01-03-2022;5530E;1
01-04-2022;5530E;6
01-05-2022;5530E;11
01-06-2022;5530E;17
01-07-2022;5530E;24
01-08-2022;5530E;23
01-09-2022;5530E;8
01-10-2022;5530E;6
01-11-2022;5530E;9
01-12-2022;5530E;5
01-01-2022;5514;16
01-02-2022;5514;10
01-03-2022;5514;2
01-04-2022;5514;5
01-05-2022;5514;12
01-06-2022;5514;16
01-07-2022;5514;25
01-08-2022;5514;23
01-09-2022;5514;9
01-10-2022;5514;3
01-11-2022;5514;9
01-12-2022;5514;4
01-01-2022;3013;19
01-02-2022;3013;11
01-03-2022;3013;1
01-04-2022;3013;0
01-05-2022;3013;8
01-06-2022;3013;7
01-07-2022;3013;14
01-08-2022;3013;7
01-09-2022;3013;4
01-10-2022;3013;6
01-11-2022;3013;3
01-12-2022;3013;5
01-01-2022;4642E;17
01-02-2022;4642E;0
01-03-2022;4642E;2
01-04-2022;4642E;0
01-05-2022;4642E;11
01-06-2022;4642E;16
01-07-2022;4642E;24
01-08-2022;4642E;21
01-09-2022;4642E;16
01-10-2022;4642E;8
01-11-2022;4642E;8
01-12-2022;4642E;7
01-01-2022;5270B;19
01-02-2022;5270B;11
01-03-2022;5270B;1
01-04-2022;5270B;0
01-05-2022;5270B;12
01-06-2022;5270B;21
01-07-2022;5270B;27
01-08-2022;5270B;23
01-09-2022;5270B;13
01-10-2022;5270B;10
01-11-2022;5270B;8
01-12-2022;5270B;6
01-01-2022;9170;18
01-02-2022;9170;4
01-03-2022;9170;0
01-04-2022;9170;0
01-05-2022;9170;0
01-06-2022;9170;5
01-07-2022;9170;18
01-08-2022;9170;7
01-09-2022;9170;6
01-10-2022;9170;7
01-11-2022;9170;2
01-12-2022;9170;0
01-01-2022;C249I;11
01-02-2022;C249I;5
01-03-2022;C249I;3
01-04-2022;C249I;0
01-05-2022;C249I;9
01-06-2022;C249I;5
01-07-2022;C249I;14
01-08-2022;C249I;12
01-09-2022;C249I;2
01-10-2022;C249I;10
01-11-2022;C249I;4
01-12-2022;C249I;7
01-01-2022;C649I;10
01-02-2022;C649I;4
01-03-2022;C649I;1
01-04-2022;C649I;3
01-05-2022;C649I;7
01-06-2022;C649I;4
01-07-2022;C649I;7
01-08-2022;C649I;6
01-09-2022;C649I;1
01-10-2022;C649I;6
01-11-2022;C649I;7
01-12-2022;C649I;8
01-01-2022;C029O;11
01-02-2022;C029O;7
01-03-2022;C029O;2
01-04-2022;C029O;5
01-05-2022;C029O;9
01-06-2022;C029O;5
01-07-2022;C029O;0
01-08-2022;C029O;6
01-09-2022;C029O;3
01-10-2022;C029O;7
01-11-2022;C029O;9
01-12-2022;C029O;7
01-01-2022;2661;18
01-02-2022;2661;8
01-03-2022;2661;2
01-04-2022;2661;1
01-05-2022;2661;5
01-06-2022;2661;4
01-07-2022;2661;17
01-08-2022;2661;8
01-09-2022;2661;5
01-10-2022;2661;6
01-11-2022;2661;0
01-12-2022;2661;2
01-01-2022;9771C;22
01-02-2022;9771C;13
01-03-2022;9771C;2
01-04-2022;9771C;11
01-05-2022;9771C;16
01-06-2022;9771C;14
01-07-2022;9771C;23
01-08-2022;9771C;0
01-09-2022;9771C;12
01-10-2022;9771C;9
01-11-2022;9771C;6
01-12-2022;9771C;6
01-01-2022;1505;8
01-02-2022;1505;6
01-03-2022;1505;1
01-04-2022;1505;0
01-05-2022;1505;5
01-06-2022;1505;0
01-07-2022;1505;6
01-08-2022;1505;0
01-09-2022;1505;2
01-10-2022;1505;2
01-11-2022;1505;2
01-12-2022;1505;1
01-01-2022;3191E;17
01-02-2022;3191E;8
01-03-2022;3191E;1
01-04-2022;3191E;2
01-05-2022;3191E;8
01-06-2022;3191E;5
01-07-2022;3191E;22
01-08-2022;3191E;20
01-09-2022;3191E;7
01-10-2022;3191E;5
01-11-2022;3191E;3
01-12-2022;3191E;0
01-01-2022;3129;18
01-02-2022;3129;11
01-03-2022;3129;0
01-04-2022;3129;4
01-05-2022;3129;11
01-06-2022;3129;9
01-07-2022;3129;25
01-08-2022;3129;20
01-09-2022;3129;6
01-10-2022;3129;6
01-11-2022;3129;4
01-12-2022;3129;5
01-01-2022;3196;18
01-02-2022;3196;9
01-03-2022;3196;0
01-04-2022;3196;3
01-05-2022;3196;8
01-06-2022;3196;7
01-07-2022;3196;20
01-08-2022;3196;15
01-09-2022;3196;5
01-10-2022;3196;4
01-11-2022;3196;3
01-12-2022;3196;4
01-01-2022;3200;19
01-02-2022;3200;9
01-03-2022;3200;1
01-04-2022;3200;4
01-05-2022;3200;8
01-06-2022;3200;7
01-07-2022;3200;21
01-08-2022;3200;20
01-09-2022;3200;6
01-10-2022;3200;5
01-11-2022;3200;3
01-12-2022;3200;4
01-01-2022;3195;18
01-02-2022;3195;12
01-03-2022;3195;0
01-04-2022;3195;0
01-05-2022;3195;12
01-06-2022;3195;11
01-07-2022;3195;21
01-08-2022;3195;14
01-09-2022;3195;10
01-10-2022;3195;7
01-11-2022;3195;2
01-12-2022;3195;3
01-01-2022;3175;20
01-02-2022;3175;9
01-03-2022;3175;2
01-04-2022;3175;5
01-05-2022;3175;10
01-06-2022;3175;9
01-07-2022;3175;23
01-08-2022;3175;17
01-09-2022;3175;7
01-10-2022;3175;8
01-11-2022;3175;0
01-12-2022;3175;0
01-01-2022;2462;15
01-02-2022;2462;7
01-03-2022;2462;1
01-04-2022;2462;2
01-05-2022;2462;8
01-06-2022;2462;3
01-07-2022;2462;0
01-08-2022;2462;14
01-09-2022;2462;4
01-10-2022;2462;0
01-11-2022;2462;0
01-12-2022;2462;0
01-01-2022;6155A;5
01-02-2022;6155A;5
01-03-2022;6155A;0
01-04-2022;6155A;5
01-05-2022;6155A;9
01-06-2022;6155A;16
01-07-2022;6155A;20
01-08-2022;6155A;22
01-09-2022;6155A;9
01-10-2022;6155A;6
01-11-2022;6155A;9
01-12-2022;6155A;6
01-01-2022;6000A;10
01-02-2022;6000A;4
01-03-2022;6000A;1
01-04-2022;6000A;6
01-05-2022;6000A;11
01-06-2022;6000A;10
01-07-2022;6000A;5
01-08-2022;6000A;3
01-09-2022;6000A;9
01-10-2022;6000A;0
01-11-2022;6000A;4
01-12-2022;6000A;8
01-01-2022;7178I;0
01-02-2022;7178I;7
01-03-2022;7178I;2
01-04-2022;7178I;0
01-05-2022;7178I;13
01-06-2022;7178I;15
01-07-2022;7178I;20
01-08-2022;7178I;0
01-09-2022;7178I;0
01-10-2022;7178I;0
01-11-2022;7178I;7
01-12-2022;7178I;4
01-01-2022;7228;12
01-02-2022;7228;8
01-03-2022;7228;1
01-04-2022;7228;4
01-05-2022;7228;12
01-06-2022;7228;16
01-07-2022;7228;19
01-08-2022;7228;16
01-09-2022;7228;6
01-10-2022;7228;3
01-11-2022;7228;8
01-12-2022;7228;4
01-01-2022;9263D;17
01-02-2022;9263D;5
01-03-2022;9263D;0
01-04-2022;9263D;3
01-05-2022;9263D;5
01-06-2022;9263D;2
01-07-2022;9263D;19
01-08-2022;9263D;6
01-09-2022;9263D;4
01-10-2022;9263D;2
01-11-2022;9263D;1
01-12-2022;9263D;1
01-01-2022;1690A;15
01-02-2022;1690A;8
01-03-2022;1690A;1
01-04-2022;1690A;0
01-05-2022;1690A;9
01-06-2022;1690A;2
01-07-2022;1690A;13
01-08-2022;1690A;10
01-09-2022;1690A;0
01-10-2022;1690A;4
01-11-2022;1690A;1
01-12-2022;1690A;1
01-01-2022;1495;18
01-02-2022;1495;9
01-03-2022;1495;1
01-04-2022;1495;6
01-05-2022;1495;6
01-06-2022;1495;4
01-07-2022;1495;16
01-08-2022;1495;12
01-09-2022;1495;5
01-10-2022;1495;2
01-11-2022;1495;2
01-12-2022;1495;2
01-01-2022;2867;14
01-02-2022;2867;6
01-03-2022;2867;1
01-04-2022;2867;3
01-05-2022;2867;5
01-06-2022;2867;2
01-07-2022;2867;19
01-08-2022;2867;13
01-09-2022;2867;6
01-10-2022;2867;4
01-11-2022;2867;2
01-12-2022;2867;1
01-01-2022;2870;19
01-02-2022;2870;8
01-03-2022;2870;0
01-04-2022;2870;0
01-05-2022;2870;7
01-06-2022;2870;4
01-07-2022;2870;16
01-08-2022;2870;17
01-09-2022;2870;11
01-10-2022;2870;6
01-11-2022;2870;5
01-12-2022;2870;2
01-01-2022;C929I;11
01-02-2022;C929I;4
01-03-2022;C929I;3
01-04-2022;C929I;4
01-05-2022;C929I;6
01-06-2022;C929I;2
01-07-2022;C929I;0
01-08-2022;C929I;2
01-09-2022;C929I;1
01-10-2022;C929I;7
01-11-2022;C929I;5
01-12-2022;C929I;8
01-01-2022;C139E;11
01-02-2022;C139E;5
01-03-2022;C139E;1
01-04-2022;C139E;0
01-05-2022;C139E;3
01-06-2022;C139E;0
01-07-2022;C139E;3
01-08-2022;C139E;2
01-09-2022;C139E;1
01-10-2022;C139E;4
01-11-2022;C139E;1
01-12-2022;C139E;4
01-01-2022;C449C;0
01-02-2022;C449C;0
01-03-2022;C449C;0
01-04-2022;C449C;0
01-05-2022;C449C;0
01-06-2022;C449C;0
01-07-2022;C449C;0
01-08-2022;C449C;14
01-09-2022;C449C;0
01-10-2022;C449C;0
01-11-2022;C449C;0
01-12-2022;C449C;13
01-01-2022;C447A;0
01-02-2022;C447A;7
01-03-2022;C447A;0
01-04-2022;C447A;0
01-05-2022;C447A;4
01-06-2022;C447A;1
01-07-2022;C447A;5
01-08-2022;C447A;0
01-09-2022;C447A;0
01-10-2022;C447A;1
01-11-2022;C447A;6
01-12-2022;C447A;5
01-01-2022;C429I;16
01-02-2022;C429I;11
01-03-2022;C429I;4
01-04-2022;C429I;6
01-05-2022;C429I;10
01-06-2022;C429I;7
01-07-2022;C429I;21
01-08-2022;C429I;11
01-09-2022;C429I;6
01-10-2022;C429I;9
01-11-2022;C429I;15
01-12-2022;C429I;10
01-01-2022;5796;0
01-02-2022;5796;12
01-03-2022;5796;0
01-04-2022;5796;6
01-05-2022;5796;11
01-06-2022;5796;14
01-07-2022;5796;25
01-08-2022;5796;19
01-09-2022;5796;13
01-10-2022;5796;7
01-11-2022;5796;7
01-12-2022;5796;7
01-01-2022;5783;15
01-02-2022;5783;12
01-03-2022;5783;1
01-04-2022;5783;7
01-05-2022;5783;12
01-06-2022;5783;14
01-07-2022;5783;22
01-08-2022;5783;21
01-09-2022;5783;12
01-10-2022;5783;8
01-11-2022;5783;9
01-12-2022;5783;5
01-01-2022;2030;19
01-02-2022;2030;10
01-03-2022;2030;0
01-04-2022;2030;0
01-05-2022;2030;9
01-06-2022;2030;7
01-07-2022;2030;17
01-08-2022;2030;11
01-09-2022;2030;6
01-10-2022;2030;6
01-11-2022;2030;2
01-12-2022;2030;3
01-01-2022;0016A;19
01-02-2022;0016A;7
01-03-2022;0016A;0
01-04-2022;0016A;4
01-05-2022;0016A;5
01-06-2022;0016A;7
01-07-2022;0016A;15
01-08-2022;0016A;6
01-09-2022;0016A;2
01-10-2022;0016A;3
01-11-2022;0016A;4
01-12-2022;0016A;3
01-01-2022;9981A;20
01-02-2022;9981A;10
01-03-2022;9981A;2
01-04-2022;9981A;6
01-05-2022;9981A;7
01-06-2022;9981A;5
01-07-2022;9981A;14
01-08-2022;9981A;9
01-09-2022;9981A;1
01-10-2022;9981A;3
01-11-2022;9981A;2
01-12-2022;9981A;6
01-01-2022;9381I;19
01-02-2022;9381I;8
01-03-2022;9381I;2
01-04-2022;9381I;0
01-05-2022;9381I;7
01-06-2022;9381I;7
01-07-2022;9381I;22
01-08-2022;9381I;10
01-09-2022;9381I;2
01-10-2022;9381I;4
01-11-2022;9381I;2
01-12-2022;9381I;5
01-01-2022;8368U;0
01-02-2022;8368U;0
01-03-2022;8368U;0
01-04-2022;8368U;0
01-05-2022;8368U;0
01-06-2022;8368U;0
01-07-2022;8368U;0
01-08-2022;8368U;0
01-09-2022;8368U;0
01-10-2022;8368U;6
01-11-2022;8368U;3
01-12-2022;8368U;6
01-01-2022;3260B;19
01-02-2022;3260B;10
01-03-2022;3260B;0
01-04-2022;3260B;0
01-05-2022;3260B;12
01-06-2022;3260B;10
01-07-2022;3260B;25
01-08-2022;3260B;17
01-09-2022;3260B;8
01-10-2022;3260B;10
01-11-2022;3260B;7
01-12-2022;3260B;3
01-01-2022;8414A;14
01-02-2022;8414A;8
01-03-2022;8414A;1
01-04-2022;8414A;5
01-05-2022;8414A;10
01-06-2022;8414A;15
01-07-2022;8414A;18
01-08-2022;8414A;19
01-09-2022;8414A;4
01-10-2022;8414A;3
01-11-2022;8414A;5
01-12-2022;8414A;4
01-01-2022;2422;18
01-02-2022;2422;9
01-03-2022;2422;0
01-04-2022;2422;5
01-05-2022;2422;7
01-06-2022;2422;4
01-07-2022;2422;19
01-08-2022;2422;12
01-09-2022;2422;8
01-10-2022;2422;4
01-11-2022;2422;4
01-12-2022;2422;1
01-01-2022;2539;14
01-02-2022;2539;8
01-03-2022;2539;0
01-04-2022;2539;4
